,urgent,buy,change,sell,price,gift,search,repair,parts,synt_brand,description,city,published,expire,date_scrapped,seen
312,0,0,0,1,300,0,0,0,0,korg,korg microkorg s ,Barcelona,2023/09/06,2024/05/13,2024/2/9,586
313,0,0,0,1,30,0,0,0,0,korg,korg nanokey2 ,Zaragoza,2024/02/05,2024/07/13,2024/2/9,170
314,0,0,0,1,750,0,0,0,0,eurorack,case eurorack nono lander 2 3x101hp ,Madrid,2023/09/06,2024/03/29,2024/2/9,531
315,0,0,0,1,650,0,0,0,0,mopho,mopho sintetizador ,Madrid,2024/02/09,2024/07/17,2024/2/9,62
316,0,0,0,1,5750,0,0,0,0,modular,sistema modular completo ,Barcelona,2023/07/26,2024/07/17,2024/2/9,1745
317,0,0,0,1,159,0,0,0,0,-,soporte de teclado triple proel ,Barcelona,2023/12/20,2024/07/14,2024/2/9,598
318,0,0,0,1,0,0,0,0,0,eurorack,módulos eurorack varios 1u y 3u ,Madrid,2023/10/09,2024/07/17,2024/2/9,2560
319,0,0,1,0,1650,0,0,0,0,korg,o korg kronos ,Madrid,2024/02/05,2024/07/13,2024/2/9,289
320,0,0,0,1,580,0,0,0,0,siel,siel orchestra string machine - 1979 ,Madrid,2024/02/03,2024/07/12,2024/2/9,298
321,0,0,0,1,1499,0,0,0,0,roland,roland tr-707 hka rom ,Barcelona,2024/02/09,2024/07/17,2024/2/9,115
322,0,0,0,1,500,0,0,0,0,roland,roland tr77 tr-77 ,Madrid,2024/02/04,2024/07/13,2024/2/9,226
323,0,0,0,1,25,0,0,0,0,akai,soporte akai mpc one ,Madrid,2023/08/20,2024/02/17,2024/2/9,700
324,0,0,0,1,350,0,0,0,0,yamaha,sampler yamaha a4000 ,Barcelona,2023/01/04,2024/07/17,2024/2/9,1847
325,0,0,0,1,2000,0,0,0,0,-,teclado tyros 5 con 76 teclas con ampliación a 1024m y 2 packs de sonidos y ritmos ,Madrid,2023/04/16,2024/07/15,2024/2/9,991
326,0,0,0,1,120,0,0,0,0,damage,audio damage freq shift eurorack ,Málaga,2024/02/07,2024/07/16,2024/2/9,90
327,0,0,0,1,225,0,0,0,0,novation,novation ultranova ,Cádiz,2024/01/19,2024/07/12,2024/2/9,442
328,0,0,0,1,3000,0,0,0,0,young,piano young chang u121 diseño ,Sevilla,2024/02/07,2024/07/15,2024/2/9,144
329,0,0,0,1,7,0,0,0,0,roland,roland qd quick disks ,Zamora,2023/11/29,2024/02/14,2024/2/9,492
330,0,0,0,1,190,0,0,0,0,emu,modulo emu b3 ,Zamora,2023/09/23,2024/05/15,2024/2/9,526
331,0,0,0,1,1000,0,0,0,0,access,access virus ti ,Madrid,2024/02/07,2024/07/15,2024/2/9,142
332,0,0,0,1,450,0,0,0,0,doepfer,doepfer a100 eurorack case ,Barcelona,2024/02/05,2024/07/14,2024/2/9,190
333,0,0,0,1,450,0,0,0,0,moog,moog mother 32 + dfam ,Barcelona,2023/09/06,2024/05/13,2024/2/9,1184
334,0,0,0,1,2550,0,0,0,0,yamaha,yamaha montage 8 ,Madrid,2023/07/18,2024/07/16,2024/2/9,746
335,0,0,0,1,180,0,0,0,0,roland,caja de ritmos roland rhythm 33 ,Madrid,2024/01/19,2024/07/17,2024/2/9,233
336,0,0,0,1,500,0,0,0,0,akai,akai mpc1000 jjos2 + 128 mb ,Barcelona,2023/07/05,2024/07/13,2024/2/9,400
